Id,Title,Brand,Dealer,Price,ColorExterior,Type,TelephoneNumber,TelephoneNumber2,TelephoneNumber3,Dealer Ubication
1137562,Hyundai Santa Fe 2021,hyundai,Auto Spot,"US$ 41,900",Blanco,Jeepeta, 809-255-8888,, Amin 809-868-5120 | Carlos 829-585-5885 | Jose 829-912-7171 | Danilo 809-919-1005," Bella Vista, Santo Domingo D.N, Distrito Nacional"
1084135,Mitsubishi L 200 Sportero 2021,mitsubishi,Cesar Motors,"US$ 44,500",Gris oscuro,Camioneta, 809-472-1425, 809-837-4808/ (829) 928-2566/809-886-3663/829-340-1972/809-901-7096," 829-340-1972/829 342-7350, y 849 330-0534 /340.1972"," El Vergel, Santo Domingo D.N, Distrito Nacional"
1113237,Mitsubishi Outlander 2021,mitsubishi,Montilla Motors,"US$ 36,000",Gris Plata,Jeepeta, 809.455.1515, 809.723.8773 Mauricio Ruiz , 809.723.6884 Romer Parra /  829-524-3873 Franklin Castro," Bavaro, Higuey - La Altagracia"
1099743,Mitsubishi Canter Cama 14 Pies 2021,mitsubishi,Benzan Auto Import,"US$ 39,900",Blanco,Camión, (809) 557-5400 809-927-7092 809-299-3531, 809-916-3531 829-344-3025 / 829-344-3029 , 849-656-9223 Christian," Autopista, San Juan de la Maguana, San Juan de la Maguana"
1082659,Mitsubishi ASX 2021,mitsubishi,Montilla Motors,"US$ 31,900",Gris Plata,Jeepeta, 809.455.1515, 809.723.8773 Mauricio Ruiz , 809.723.6884 Romer Parra /  829-524-3873 Franklin Castro," Bavaro, Higuey - La Altagracia"
1074758,Mitsubishi L 200 Sportero 2021,mitsubishi,Montilla Motors,"US$ 42,500",Blanco,Camioneta, 809.455.1515, 809.723.8773 Mauricio Ruiz , 809.723.6884 Romer Parra /  829-524-3873 Franklin Castro," Bavaro, Higuey - La Altagracia"
1106815,Mitsubishi L 200 Sportero 2021,mitsubishi,Esa Comercial,"US$ 42,500",Blanco,Camioneta, (809) 548-8787, 809-958-5705 Erickson rodriguez, 809-886-3181 EDUARDO CASTILLO," Los Prados, Santo Domingo D.N, Distrito Nacional"
1098866,Mitsubishi Canter Volteo 2021,mitsubishi,Benzan Auto Import,"US$ 44,900",Blanco,Camión, (809) 557-5400 809-927-7092 809-299-3531, 809-916-3531 829-344-3025 / 829-344-3029 , 849-656-9223 Christian," Autopista, San Juan de la Maguana, San Juan de la Maguana"
1115821,Mitsubishi Outlander 2021,mitsubishi,L & R AUTO IMPORT SRL,"US$ 36,000",Negro,Jeepeta, (809) 564-5531, (809) 763-5120  ABEL, 809-747-2377 Massiel," Santo Domingo, Distrito Nacional"
1115827,Mitsubishi Outlander 2021,mitsubishi,Quisqueya Motors,"US$ 36,000",Negro,Jeepeta, (809) 564-5531, (809) 763-5120 ABEL, 809-747-2377 Massiel, Santo Domingo Oeste
1116170,Mitsubishi Eclipse 2021,mitsubishi,L & R AUTO IMPORT SRL,"US$ 35,500",Gris,Convertible, (809) 564-5531, (809) 763-5120  ABEL, 809-747-2377 Massiel," Santo Domingo, Distrito Nacional"
1132150,Mitsubishi L 200 2021,mitsubishi,Rowil Auto Import,"US$ 44,500",Rojo,Camioneta, 829-972-8482, 809-733-2163, Perla sosa 809-768-9997 , Dajabon
1132486,Mitsubishi Outlander 2021,mitsubishi,L & R AUTO IMPORT SRL,"US$ 36,000",Rojo Vino,Jeepeta, (809) 564-5531, (809) 763-5120  ABEL, 809-747-2377 Massiel," Santo Domingo, Distrito Nacional"
1132507,Mitsubishi Outlander 2021,mitsubishi,Quisqueya Motors,"US$ 36,000",Rojo Vino,Jeepeta, (809) 564-5531, (809) 763-5120 ABEL, 809-747-2377 Massiel, Santo Domingo Oeste
1075453,Mitsubishi L 200 Sportero 2021,mitsubishi,Espaillat Motors,"US$ 44,500",Rojo,Camioneta, 809-578-0162 whatsaap, 809-581-0090, 809-654-8718," Estancia Nueva, Moca, Espaillat"
1134206,Mitsubishi L 200 Sportero 2021,mitsubishi,Benzan Auto Import,"US$ 45,500",Gris oscuro,Camioneta, (809) 557-5400 809-927-7092 809-299-3531, 809-916-3531 829-344-3025 / 829-344-3029 , 849-656-9223 Christian," Autopista, San Juan de la Maguana, San Juan de la Maguana"
1141303,Kia Sonet 2021,kia,"Comercial Karros 0 KM, Gustavo Mejia Ricart","US$ 23,900",Blanco,Jeepeta, 809-540-8800 , 829-548-1325 Luis Torres,  829-708-0585 Yolanny Lopez             829-874-6394 Rolando Rodriguez," Ensanche Quisqueya , Santo Domingo, Distrito Nacional"
1095758,Nissan Kicks  Exclusive 2021,nissan,Blady Beato Autopista Duarte,"US$ 26,900",Plata,Jeepeta, Edison Gomez 829-470-9833*LUISA MARTINEZ 829-755-9064*Ayalivi Suazo 829-755-9007**Elvin Fernandez 829-213-8824***,,," Caretera Santiago, La vega, La Vega, La Vega"
1056681,Nissan Urvan 2021,nissan,Blady Beato Autopista Duarte,"US$ 32,500",Blanco,MiniVán, Edison Gomez 829-470-9833*LUISA MARTINEZ 829-755-9064*Ayalivi Suazo 829-755-9007**Elvin Fernandez 829-213-8824***,,," Caretera Santiago, La vega, La Vega, La Vega"
1048384,Suzuki APV Carga 2021,suzuki,Blady Beato Autopista Duarte,"US$ 17,900",Blanco,Furgoneta, Edison Gomez 829-470-9833*LUISA MARTINEZ 829-755-9064*Ayalivi Suazo 829-755-9007**Elvin Fernandez 829-213-8824***,,," Caretera Santiago, La vega, La Vega, La Vega"
1095369,Suzuki Vitara GLX 2021,suzuki,Blady Beato San Francisco De Macoris,"US$ 29,300",Blanco,Jeepeta, LUIS FERNANDEZ 829-470-9830**Miguel Lopez 809-722-1281*****DISPONIBILIDAD DE WHATSAPP 24/7 PARA ,, 829-470-9830/809-722-1281," San Francisco de Macoris, Duarte (San Francisco de Macoris)"
1004807,Suzuki Vitara GLX 2021,suzuki,Blady Beato Autopista Duarte,"US$ 25,900",Gris,Jeepeta, Edison Gomez 829-470-9833*LUISA MARTINEZ 829-755-9064*Ayalivi Suazo 829-755-9007**Elvin Fernandez 829-213-8824***,,," Caretera Santiago, La vega, La Vega, La Vega"
1031265,Nissan X-Trail Advance 2021,nissan,Blady Beato Autopista Duarte,"US$ 37,900",Plata,Jeepeta, Edison Gomez 829-470-9833*LUISA MARTINEZ 829-755-9064*Ayalivi Suazo 829-755-9007**Elvin Fernandez 829-213-8824***,,," Caretera Santiago, La vega, La Vega, La Vega"
1089366,Mitsubishi Canter Volteo 2020,mitsubishi,JCA Autos ,"US$ 45,000",Blanco,Camión,,, (829) 288-3442 / (849) 886-0587," La Hoz, La Romana, La Romana"
1021886,Mitsubishi Canter 2020,mitsubishi,Auto Spot,"US$ 39,000",Blanco,Camión, 809-255-8888,, Amin 809-868-5120 | Carlos 829-585-5885 | Jose 829-912-7171 | Danilo 809-919-1005," Bella Vista, Santo Domingo D.N, Distrito Nacional"
1075183,Mitsubishi Canter Cama 14 Pies 2020,mitsubishi,Auto Spot,"US$ 39,900",Rojo,Camión, 809-255-8888,, Amin 809-868-5120 | Carlos 829-585-5885 | Jose 829-912-7171 | Danilo 809-919-1005," Bella Vista, Santo Domingo D.N, Distrito Nacional"
1014596,Mitsubishi Rosa 2020,mitsubishi,Espaillat Motors,"US$ 78,000",Blanco,Autobús, 809-578-0162 whatsaap, 809-581-0090, 809-654-8718," Estancia Nueva, Moca, Espaillat"
1103926,Mitsubishi Fuso 2020,mitsubishi,Espaillat Motors,"US$ 35,500",Azul,Camión, 809-578-0162 whatsaap, 809-581-0090, 809-654-8718," Estancia Nueva, Moca, Espaillat"
1009215,Mitsubishi Canter Fulgon 2020,mitsubishi,Auto Mayella,"US$ 36,000",Blanco,Camión, 809-573-3955 ext:242/248              , 829-209-6200 NELSON G / JUAN J.829-343-9908//849-879-1803 ARIDIO REYNOSO,  829-785-9418 Willy beato /Juan angel. 829-671-5253/829-337-4541 Jose F ," Caretera Santiago, La vega, La Vega, La Vega"
997678,Mitsubishi Canter Refrigerado 2020,mitsubishi,Auto Mayella,"US$ 45,500",Blanco,Camión, 809-573-3955 ext:242/248              , 829-209-6200 NELSON G / JUAN J.829-343-9908//849-879-1803 ARIDIO REYNOSO,  829-785-9418 Willy beato /Juan angel. 829-671-5253/829-337-4541 Jose F ," Caretera Santiago, La vega, La Vega, La Vega"
1133297,Mitsubishi Fuso 2020,mitsubishi,Edwin Roque Auto Import,"RD$ 2,375,000",Blanco,Camión,,, 809-912-2917 Edwin," Miramar, Santo Domingo D.N, Distrito Nacional"
933454,Mitsubishi Canter Fulgon 2020,mitsubishi,Auto Mayella,"US$ 46,000",Blanco,Camión, 809-573-3955 ext:242/248              , 829-209-6200 NELSON G / JUAN J.829-343-9908//849-879-1803 ARIDIO REYNOSO,  829-785-9418 Willy beato /Juan angel. 829-671-5253/829-337-4541 Jose F ," Caretera Santiago, La vega, La Vega, La Vega"
900471,Mitsubishi Canter Fulgon 2020,mitsubishi,Auto Mayella,"US$ 41,500",Blanco,Camión, 809-573-3955 ext:242/248              , 829-209-6200 NELSON G / JUAN J.829-343-9908//849-879-1803 ARIDIO REYNOSO,  829-785-9418 Willy beato /Juan angel. 829-671-5253/829-337-4541 Jose F ," Caretera Santiago, La vega, La Vega, La Vega"
1043834,Mitsubishi Canter Chassis 16 Pies 2020,mitsubishi,Espaillat Motors Punta Cana,"US$ 37,900",Blanco,Camión, 809-933-2510, Evan guzman 809-966-4882/Homero reynoso 809-883-8392, Pedro Troncoso 809-935-8565/ Carlos guzman 809-315-9646," Punta Cana, Bavaro, Higuey - La Altagracia"
1052426,Mitsubishi Canter Chassis 10 pies 2020,mitsubishi,CiberDealer,"US$ 27,000",Blanco,Camión, 809-221-6663,  809-702-3598 Angel Urbae, Angel Urbae 809-702-3598 / Gisell Mendoza 829-421-8342 / LEONEL ACOSTA 829-421-8334 ," Gazcue, Santo Domingo D.N, Distrito Nacional"
1052418,Mitsubishi Canter Volteo 2020,mitsubishi,CiberDealer,"US$ 45,000",Blanco,Camión, 809-221-6663,  809-702-3598 Angel Urbae, Angel Urbae 809-702-3598 / Gisell Mendoza 829-421-8342 / LEONEL ACOSTA 829-421-8334 ," Gazcue, Santo Domingo D.N, Distrito Nacional"
1127940,Mitsubishi Canter Chassis 10 pies 2020,mitsubishi,Anselmo Guzman Auto Import,"US$ 26,500",Blanco,Camión, 809-368-5838 / 809-381-1753 / 809-683-2662,, 829-917-6000 Sr.Luis Saldivar," Santo Domingo, Distrito Nacional"
854858,Mitsubishi Canter Fulgon 2020,mitsubishi,Auto Mayella,"US$ 37,500",Blanco,Camión, 809-573-3955 ext:242/248              , 829-209-6200 NELSON G / JUAN J.829-343-9908//849-879-1803 ARIDIO REYNOSO,  829-785-9418 Willy beato /Juan angel. 829-671-5253/829-337-4541 Jose F ," Caretera Santiago, La vega, La Vega, La Vega"
935785,Mercedes-Benz Clase GLE 53 4matic Coupe AMG Plus 2021,mercedesbenz,Cleaner Studio Luxury Cars,"US$ 139,000",Blanco,Jeepeta, NELSON ARIAS  809-774-3611/ YARILIS RODRIGUEZ 849-264-1902/ RUBEN BIDO 809-884-8931, YASSER GONZALEZ 829-660-7061/ ELOY MORERA 829-619-8171 JULIO LEBRON 829-389-1764,," Evaristo Morales, Santo Domingo D.N, Distrito Nacional"
874002,Mercedes-Benz Clase GLE 53 2021,mercedesbenz,Cleaner Studio Luxury Cars,"US$ 139,000",Gris Plata,Jeepeta, NELSON ARIAS  809-774-3611/ YARILIS RODRIGUEZ 849-264-1902/ RUBEN BIDO 809-884-8931, YASSER GONZALEZ 829-660-7061/ ELOY MORERA 829-619-8171 JULIO LEBRON 829-389-1764,," Evaristo Morales, Santo Domingo D.N, Distrito Nacional"
1085526,Mercedes-Benz Clase GLE 53 4MATIC 2021,mercedesbenz,Cleaner Studio Luxury Cars,"US$ 139,000",Blanco,Jeepeta, NELSON ARIAS  809-774-3611/ YARILIS RODRIGUEZ 849-264-1902/ RUBEN BIDO 809-884-8931, YASSER GONZALEZ 829-660-7061/ ELOY MORERA 829-619-8171 JULIO LEBRON 829-389-1764,," Evaristo Morales, Santo Domingo D.N, Distrito Nacional"
1094302,Mercedes-Benz Clase GLE 53 4matic Coupe AMG Plus 2021,mercedesbenz,Cleaner Studio Luxury Cars,"US$ 139,500",Negro,Jeepeta, NELSON ARIAS  809-774-3611/ YARILIS RODRIGUEZ 849-264-1902/ RUBEN BIDO 809-884-8931, YASSER GONZALEZ 829-660-7061/ ELOY MORERA 829-619-8171 JULIO LEBRON 829-389-1764,," Evaristo Morales, Santo Domingo D.N, Distrito Nacional"
1089937,Mercedes-Benz Clase GLE 53 Coupe 2021,mercedesbenz,Cleaner Studio Luxury Cars,"US$ 139,000",Gris,Jeepeta, NELSON ARIAS  809-774-3611/ YARILIS RODRIGUEZ 849-264-1902/ RUBEN BIDO 809-884-8931, YASSER GONZALEZ 829-660-7061/ ELOY MORERA 829-619-8171 JULIO LEBRON 829-389-1764,," Evaristo Morales, Santo Domingo D.N, Distrito Nacional"
988641,Mercedes-Benz Clase GLE 53 4matic Coupe AMG Plus 2021,mercedesbenz,Cleaner Studio Luxury Cars,"US$ 139,000",Negro,Jeepeta, NELSON ARIAS  809-774-3611/ YARILIS RODRIGUEZ 849-264-1902/ RUBEN BIDO 809-884-8931, YASSER GONZALEZ 829-660-7061/ ELOY MORERA 829-619-8171 JULIO LEBRON 829-389-1764,," Evaristo Morales, Santo Domingo D.N, Distrito Nacional"
884438,Mercedes-Benz Clase GLE 53 4matic Coupe AMG 2021,mercedesbenz,Cleaner Studio Luxury Cars,"US$ 139,900",Gris Plata,Jeepeta, NELSON ARIAS  809-774-3611/ YARILIS RODRIGUEZ 849-264-1902/ RUBEN BIDO 809-884-8931, YASSER GONZALEZ 829-660-7061/ ELOY MORERA 829-619-8171 JULIO LEBRON 829-389-1764,," Evaristo Morales, Santo Domingo D.N, Distrito Nacional"
896200,Mitsubishi Rosa 2020,mitsubishi,Blady Beato Autopista Duarte,"US$ 78,000",Blanco,Autobús, Edison Gomez 829-470-9833*LUISA MARTINEZ 829-755-9064*Ayalivi Suazo 829-755-9007**Elvin Fernandez 829-213-8824***,,," Caretera Santiago, La vega, La Vega, La Vega"
1009342,Mitsubishi Canter Chassis 14 pies 2020,mitsubishi,Cleaner Studio Luxury Cars,"US$ 37,000",Blanco,Camión, NELSON ARIAS  809-774-3611/ YARILIS RODRIGUEZ 849-264-1902/ RUBEN BIDO 809-884-8931, YASSER GONZALEZ 829-660-7061/ ELOY MORERA 829-619-8171 JULIO LEBRON 829-389-1764,," Evaristo Morales, Santo Domingo D.N, Distrito Nacional"
1019635,Mitsubishi Canter Chassis 18 pies 2020,mitsubishi,Blady Beato Autopista Duarte,"US$ 44,000",Blanco,Camión, Edison Gomez 829-470-9833*LUISA MARTINEZ 829-755-9064*Ayalivi Suazo 829-755-9007**Elvin Fernandez 829-213-8824***,,," Caretera Santiago, La vega, La Vega, La Vega"
1033786,Mitsubishi Canter Cama 14 Pies 2020,mitsubishi,Blady Beato Autopista Duarte,"US$ 38,900",Rojo,Camión, Edison Gomez 829-470-9833*LUISA MARTINEZ 829-755-9064*Ayalivi Suazo 829-755-9007**Elvin Fernandez 829-213-8824***,,," Caretera Santiago, La vega, La Vega, La Vega"
1009332,Mitsubishi Canter Chassis 10 pies 2020,mitsubishi,Cleaner Studio Luxury Cars,"US$ 30,000",Blanco,Camión, NELSON ARIAS  809-774-3611/ YARILIS RODRIGUEZ 849-264-1902/ RUBEN BIDO 809-884-8931, YASSER GONZALEZ 829-660-7061/ ELOY MORERA 829-619-8171 JULIO LEBRON 829-389-1764,," Evaristo Morales, Santo Domingo D.N, Distrito Nacional"
1009338,Mitsubishi Canter Chassis 12 pies 2020,mitsubishi,Cleaner Studio Luxury Cars,"US$ 35,000",Blanco,Camión, NELSON ARIAS  809-774-3611/ YARILIS RODRIGUEZ 849-264-1902/ RUBEN BIDO 809-884-8931, YASSER GONZALEZ 829-660-7061/ ELOY MORERA 829-619-8171 JULIO LEBRON 829-389-1764,," Evaristo Morales, Santo Domingo D.N, Distrito Nacional"
1071765,Mitsubishi Canter Fulgon 2020,mitsubishi,Blady Beato Autopista Duarte,"US$ 39,900",Blanco,Camión, Edison Gomez 829-470-9833*LUISA MARTINEZ 829-755-9064*Ayalivi Suazo 829-755-9007**Elvin Fernandez 829-213-8824***,,," Caretera Santiago, La vega, La Vega, La Vega"
1081408,Mitsubishi Canter Chassis 14 pies 2020,mitsubishi,Blady Beato Autopista Duarte,"US$ 36,900",Blanco,Camión, Edison Gomez 829-470-9833*LUISA MARTINEZ 829-755-9064*Ayalivi Suazo 829-755-9007**Elvin Fernandez 829-213-8824***,,," Caretera Santiago, La vega, La Vega, La Vega"
961208,Mitsubishi Canter Cama 12 Pies  2020,mitsubishi,Auto Sol Bani,"US$ 36,000",Blanco,Camión, 809-380-0058, 809-380-0765,," Salida a Santo Domingo, Baní, Bani"
1131886,Mitsubishi Canter Cama 12 Pies  2020,mitsubishi,Peche Motors,"US$ 37,900",Blanco,Camión, 809-710-6285, 809-587-7040 Oficina,8097106285," Centro, Tenares, Hermanas Mirabal"
1092573,Mitsubishi Canter 2020,mitsubishi,Espaillat Motors,"US$ 33,900",Blanco,Camión, 809-578-0162 whatsaap, 809-581-0090, 809-654-8718," Estancia Nueva, Moca, Espaillat"
1101903,Mitsubishi Fuso 2020,mitsubishi,Espaillat Motors,"US$ 35,500",Blanco,Camión, 809-578-0162 whatsaap, 809-581-0090, 809-654-8718," Estancia Nueva, Moca, Espaillat"
1129697,Mitsubishi Canter Volteo 2020,mitsubishi,Espaillat Motors,"US$ 124,000",Blanco,Camión, 809-578-0162 whatsaap, 809-581-0090, 809-654-8718," Estancia Nueva, Moca, Espaillat"
1026118,Mitsubishi Canter Cama 14 Pies 2020,mitsubishi,Espaillat Motors,"US$ 35,900",Rojo,Camión, 809-578-0162 whatsaap, 809-581-0090, 809-654-8718," Estancia Nueva, Moca, Espaillat"
1024908,Mitsubishi Canter Chassis 14 pies 2020,mitsubishi,Espaillat Motors,"US$ 34,900",Blanco,Camión, 809-578-0162 whatsaap, 809-581-0090, 809-654-8718," Estancia Nueva, Moca, Espaillat"
1024454,Toyota RAV4 Limited 2021,toyota,Auto Sol,"US$ 52,500",Blanco perla,Jeepeta, (809) 548-3030, (809) 548-3074,," Las Praderas, Santo Domingo D.N, Distrito Nacional"
1124040,Mercedes-Benz Clase GLS 450 4MATIC AMG 2021,mercedesbenz,Auto Sol,"US$ 135,000",Blanco,Jeepeta, (809) 548-3030, (809) 548-3074,," Las Praderas, Santo Domingo D.N, Distrito Nacional"
1135970,Toyota 4 Runner Limited 2021,toyota,Auto Sol,"US$ 64,500",Negro,Jeepeta, (809) 548-3030, (809) 548-3074,," Las Praderas, Santo Domingo D.N, Distrito Nacional"
1135668,Toyota Land Cruiser VXR 2021,toyota,Auto Sol,"US$ 134,900",Blanco perla,Jeepeta, (809) 548-3030, (809) 548-3074,," Las Praderas, Santo Domingo D.N, Distrito Nacional"
958736,Toyota RAV4 2021,toyota,Auto Sol,"US$ 36,500",Blanco,Jeepeta, (809) 548-3030, (809) 548-3074,," Las Praderas, Santo Domingo D.N, Distrito Nacional"
1137928,Toyota Hilux Limited 2021,toyota,Auto Sol,"US$ 55,900",Blanco perla,Camioneta, (809) 548-3030, (809) 548-3074,," Las Praderas, Santo Domingo D.N, Distrito Nacional"
1139418,Toyota Fortuner SRV 2021,toyota,Auto Sol,"US$ 61,000",Gris oscuro,Jeepeta, (809) 548-3030, (809) 548-3074,," Las Praderas, Santo Domingo D.N, Distrito Nacional"
1097070,Mitsubishi L 200 2019,mitsubishi,"Ulerio Motors, C. por A","US$ 28,500",Blanco,Camioneta, 829-688-5827 oficina, 829-688-5812 venta,," Santo Domingo, Distrito Nacional"
943421,Mitsubishi Fuso 2020,mitsubishi,Cesar Motors,"US$ 43,900",Blanco,Camión, 809-472-1425, 809-837-4808/ (829) 928-2566/809-886-3663/829-340-1972/809-901-7096," 829-340-1972/829 342-7350, y 849 330-0534 /340.1972"," El Vergel, Santo Domingo D.N, Distrito Nacional"
967918,Mitsubishi Canter Cama 14 Pies 2020,mitsubishi,Auto Sol Bani,"US$ 39,000",Blanco,Camión, 809-380-0058, 809-380-0765,," Salida a Santo Domingo, Baní, Bani"
961419,Mitsubishi Canter Chassis 14 pies 2020,mitsubishi,Auto Sol Bani,"US$ 36,000",Blanco,Camión, 809-380-0058, 809-380-0765,," Salida a Santo Domingo, Baní, Bani"
1020855,Mitsubishi Fuso 2020,mitsubishi,Auto Lujosa,"US$ 39,000",Blanco,Camión, (809) 565-4005 // (809) 563-3675, Carlos García (809) 608-3818 ////   Wilfredo Garcia (809) 613-3737////   Manuel Peguero (809) 856-6628/// Angel Mercedes (809) 696-3953///, Marco Sánchez (809) 350-7492 //  Antonio de Lillo (809) 854-5899," Arroyo Hondo, Santo Domingo D.N, Distrito Nacional"
1068731,Mitsubishi L 200 2020,mitsubishi,Martin Motors,"US$ 44,500",Blanco,Camioneta, servició al cliente - 809-290-1617,, Martin - 809-519-7070 ," Salida a Santo Domingo, San Francisco de Macoris, Duarte"
740868,Mitsubishi Fuso 2020,mitsubishi,Montilla Motors,"US$ 44,900",Blanco,Camión, 809.455.1515, 809.723.8773 Mauricio Ruiz , 809.723.6884 Romer Parra /  829-524-3873 Franklin Castro," Bavaro, Higuey - La Altagracia"
1070638,Mitsubishi Fuso 2020,mitsubishi,Montilla Motors,"US$ 32,000",Blanco,Camión, 809.455.1515, 809.723.8773 Mauricio Ruiz , 809.723.6884 Romer Parra /  829-524-3873 Franklin Castro," Bavaro, Higuey - La Altagracia"
1094372,Mitsubishi L 200 2019,mitsubishi,"Ulerio Motors, C. por A","US$ 28,000",Blanco,Camioneta, 829-688-5827 oficina, 829-688-5812 venta,," Santo Domingo, Distrito Nacional"
1031443,Mitsubishi Montero DI-D 2019,mitsubishi,Charlies Motors,"US$ 44,500",Blanco,Jeepeta, (809) 226-8364," usa-718-734-1452-sin cargo,", Charlies Hernández 809-430-3325 /........Omar 809-315-0414//Nelson 849-639-5150///Yoedy   809-984-7544," Santiago, Santiago"
1139686,Mitsubishi L 200 Sportero 2019,mitsubishi,Ibesa Auto Import ,"US$ 34,000",Blanco,Camioneta, 829-577-9500 Iván González, 809--491-1230 Abel González, 809-491-1230 WhatsApp, Santiago
1140707,Mitsubishi Montero Sport 2019,mitsubishi,Auto Haus,"US$ 43,900",Blanco,Jeepeta, 809-334-4111, 8492506617 (Melvin Diaz), 8293451839 (Freddy Ogando)," Naco, Santo Domingo D.N, Distrito Nacional"
1121607,Mitsubishi L 200 2019,mitsubishi,JECAR Auto Import,"US$ 30,500",Blanco,Camioneta, 829-296-5372, 829-876-9620 Francisco Ramos,," Higuey, Higuey - La Altagracia"
1028970,Mitsubishi Montero Sport 2019,mitsubishi,CiberDealer,"US$ 43,500",Gris Plata,Jeepeta, 809-221-6663,  809-702-3598 Angel Urbae, Angel Urbae 809-702-3598 / Gisell Mendoza 829-421-8342 / LEONEL ACOSTA 829-421-8334 ," Gazcue, Santo Domingo D.N, Distrito Nacional"
1070643,Mitsubishi Fuso Autobus 2020,mitsubishi,Montilla Motors,"US$ 78,000",Blanco,Autobús, 809.455.1515, 809.723.8773 Mauricio Ruiz , 809.723.6884 Romer Parra /  829-524-3873 Franklin Castro," Bavaro, Higuey - La Altagracia"
1036522,Kia Sportage 2021,kia,Cleaner Studio Luxury Cars,"US$ 29,900",Negro,Jeepeta, NELSON ARIAS  809-774-3611/ YARILIS RODRIGUEZ 849-264-1902/ RUBEN BIDO 809-884-8931, YASSER GONZALEZ 829-660-7061/ ELOY MORERA 829-619-8171 JULIO LEBRON 829-389-1764,," Evaristo Morales, Santo Domingo D.N, Distrito Nacional"
1102932,Lexus LX 570 Super Sport 2021,lexus,Cleaner Studio Luxury Cars,"US$ 169,000",Blanco,Jeepeta, NELSON ARIAS  809-774-3611/ YARILIS RODRIGUEZ 849-264-1902/ RUBEN BIDO 809-884-8931, YASSER GONZALEZ 829-660-7061/ ELOY MORERA 829-619-8171 JULIO LEBRON 829-389-1764,," Evaristo Morales, Santo Domingo D.N, Distrito Nacional"
1097465,Citroen C3 2021,citroen,Cleaner Studio Luxury Cars,"US$ 25,900",Negro,Hatchback, NELSON ARIAS  809-774-3611/ YARILIS RODRIGUEZ 849-264-1902/ RUBEN BIDO 809-884-8931, YASSER GONZALEZ 829-660-7061/ ELOY MORERA 829-619-8171 JULIO LEBRON 829-389-1764,," Evaristo Morales, Santo Domingo D.N, Distrito Nacional"
1135068,Hyundai Tucson 2021,hyundai,Cleaner Studio Luxury Cars,"US$ 32,900",Blanco,Jeepeta, NELSON ARIAS  809-774-3611/ YARILIS RODRIGUEZ 849-264-1902/ RUBEN BIDO 809-884-8931, YASSER GONZALEZ 829-660-7061/ ELOY MORERA 829-619-8171 JULIO LEBRON 829-389-1764,," Evaristo Morales, Santo Domingo D.N, Distrito Nacional"
1135071,Hyundai Tucson 2021,hyundai,Cleaner Studio Luxury Cars,"US$ 32,900",Gris oscuro,Jeepeta, NELSON ARIAS  809-774-3611/ YARILIS RODRIGUEZ 849-264-1902/ RUBEN BIDO 809-884-8931, YASSER GONZALEZ 829-660-7061/ ELOY MORERA 829-619-8171 JULIO LEBRON 829-389-1764,," Evaristo Morales, Santo Domingo D.N, Distrito Nacional"
1134348,Hyundai Santa Fe 2021,hyundai,Cleaner Studio Luxury Cars,"US$ 41,900",Blanco,Jeepeta, NELSON ARIAS  809-774-3611/ YARILIS RODRIGUEZ 849-264-1902/ RUBEN BIDO 809-884-8931, YASSER GONZALEZ 829-660-7061/ ELOY MORERA 829-619-8171 JULIO LEBRON 829-389-1764,," Evaristo Morales, Santo Domingo D.N, Distrito Nacional"
